Customer ID,Subscription Type,Device Type,Device Make/Model,Address,City,State,Zipcode,Days Before Perks,Days After Perks,Total Data Usage (GB),Usage Days,Peak Hours,Received Regular Perks,Perks Description,Content Type,Content Title,Content URL,PlusPlayStatus,StreamingHours,DataUsageGB,Offer_DiscountedUpgrade,Offer_BundleSavings,Offer_FamilyPlanPerk,Offer_DataBoost,Offer_ExclusiveContent,Offer_LimitedTime,Offer_LoyaltyRewards,Offer_GiftingOpportunity,Offer_StudentDiscount,Offer_WeekendStreamingPass
143360,Standard,Wi-Fi Router,Verizon Quantum Gateway,3120 Main St,Phoenix,TX,72965,21,11,44.89,['Sunday'],[10],True,Free HD Streaming Upgrade,Live Event,Golden Globe Awards,https://www.netflix.com/title/golden-globe-awards,1,74,448.9,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
753402,Standard with Ads,Wi-Fi Router,Verizon Quantum Gateway,2985 Main St,Houston,IL,80969,5,9,77.59,"['Saturday', 'Wednesday', 'Monday', 'Tuesday']","[18, 21, 17, 8]",False,,Series,The Witcher,https://www.netflix.com/title/the-witcher,1,24,296.75,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
150345,Standard,Mobile,Google Pixel 7,3082 Main St,Chicago,IL,91007,14,9,98.52,"['Wednesday', 'Monday', 'Tuesday']",[14],False,,Series,The Crown,https://www.netflix.com/title/the-crown,1,71,396.2,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
310080,Standard with Ads,Wi-Fi Router,Verizon Quantum Gateway,1693 Main St,Phoenix,TX,46831,3,11,59.34,"['Friday', 'Sunday', 'Thursday', 'Saturday', 'Monday', 'Tuesday', 'Wednesday']","[23, 20, 4, 3]",True,Priority Customer Support,Series,Stranger Things,https://www.netflix.com/title/stranger-things,1,3,406.21,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Not Eligible
111806,Standard,Mobile,iPhone 14,1656 Main St,Phoenix,TX,87183,8,8,28.1,"['Monday', 'Saturday']","[9, 13, 2, 6]",False,,Movie,Bird Box,https://www.netflix.com/title/bird-box,0,65,269.59,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
416125,Standard with Ads,Mobile,iPhone 14,3758 Main St,New York,IL,74280,25,24,27.68,"['Friday', 'Wednesday', 'Monday']","[15, 0]",True,Free HD Streaming Upgrade,Movie,6 Underground,https://www.netflix.com/title/6-underground,1,98,411.47,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
707293,Standard with Ads,Wi-Fi Router,Verizon 5G Home Router,4152 Main St,Houston,TX,76044,12,10,33.25,"['Thursday', 'Tuesday', 'Saturday', 'Wednesday', 'Sunday', 'Monday']",[12],True,Priority Customer Support,Live Event,World Cup Final,https://www.netflix.com/title/world-cup-final,1,10,214.66,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Not Eligible
334856,Standard with Ads,Wi-Fi Router,Verizon 5G Home Router,7341 Main St,New York,AZ,68636,7,11,72.02,"['Friday', 'Tuesday', 'Monday', 'Saturday', 'Sunday', 'Wednesday', 'Thursday']",[20],True,Priority Customer Support,Live Event,Netflix Global Fan Event: TUDUM,https://www.netflix.com/title/netflix-global-fan-event%3A-tudum,0,13,119.38,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
952359,Premium,Setup Box,Verizon VMS1100,7092 Main St,Houston,NY,45955,7,7,76.11,"['Thursday', 'Monday']","[16, 7]",False,,Live Event,Netflix Global Fan Event: TUDUM,https://www.netflix.com/title/netflix-global-fan-event%3A-tudum,0,55,354.48,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
658428,Standard,Wi-Fi Router,Verizon 5G Home Router,5985 Main St,New York,TX,87650,1,3,34.64,"['Thursday', 'Friday', 'Saturday', 'Sunday', 'Tuesday']","[22, 4, 21, 10]",False,,Live Event,Grammy Awards,https://www.netflix.com/title/grammy-awards,0,7,265.43,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
636309,Standard,Wi-Fi Router,Verizon Quantum Gateway,4535 Main St,Houston,TX,86377,14,2,23.13,"['Saturday', 'Tuesday']","[23, 3]",True,Discounted Subscription,Movie,6 Underground,https://www.netflix.com/title/6-underground,0,41,153.76,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
642453,Standard,Mobile,Samsung Galaxy S23,4493 Main St,Houston,CA,39440,29,19,32.7,"['Wednesday', 'Saturday', 'Thursday', 'Tuesday', 'Friday', 'Monday', 'Sunday']",[3],True,Free HD Streaming Upgrade,Series,Narcos,https://www.netflix.com/title/narcos,1,90,197.41,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
159404,Premium,Setup Box,Verizon VMS4100,1294 Main St,Houston,TX,54741,12,22,69.0,"['Wednesday', 'Thursday', 'Friday', 'Sunday', 'Monday', 'Saturday', 'Tuesday']","[12, 14, 22, 23]",False,,Series,Breaking Bad,https://www.netflix.com/title/breaking-bad,1,57,220.17,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
322542,Premium,Wi-Fi Router,Verizon 5G Home Router,6792 Main St,Los Angeles,IL,75386,17,25,10.75,"['Monday', 'Wednesday']",[2],True,Unlimited Data Streaming,Live Event,Billboard Music Awards,https://www.netflix.com/title/billboard-music-awards,0,25,309.62,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
929815,Premium,Mobile,Google Pixel 7,8070 Main St,Houston,NY,21733,13,14,27.18,"['Sunday', 'Tuesday', 'Saturday', 'Friday', 'Wednesday', 'Monday']","[5, 2, 21, 4]",False,,Live Event,Netflix Global Fan Event: TUDUM,https://www.netflix.com/title/netflix-global-fan-event%3A-tudum,0,30,109.36,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
875422,Standard with Ads,Mobile,iPhone 14,2463 Main St,Los Angeles,IL,47067,11,11,55.95,"['Sunday', 'Saturday', 'Wednesday', 'Thursday']","[10, 5, 17, 18]",False,,Live Event,Concert Live Stream: BTS,https://www.netflix.com/title/concert-live-stream%3A-bts,0,91,103.52,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
944312,Standard,Mobile,Samsung Galaxy S23,4132 Main St,New York,AZ,18869,18,25,51.0,"['Wednesday', 'Sunday']","[23, 6]",False,,Live Event,The Oscars,https://www.netflix.com/title/the-oscars,0,48,133.37,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
532787,Standard,Wi-Fi Router,Verizon Quantum Gateway,1865 Main St,Houston,NY,93492,21,6,72.11,"['Thursday', 'Friday', 'Tuesday', 'Monday', 'Wednesday', 'Sunday']","[6, 8, 19, 1]",True,Unlimited Data Streaming,Live Event,World Cup Final,https://www.netflix.com/title/world-cup-final,0,4,172.3,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
547208,Standard with Ads,Mobile,Samsung Galaxy S23,3820 Main St,New York,AZ,52558,17,24,76.91,"['Monday', 'Thursday', 'Saturday']","[21, 13, 20]",False,,Series,Breaking Bad,https://www.netflix.com/title/breaking-bad,1,49,325.75,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
409980,Premium,Setup Box,Verizon VMS1100,9164 Main St,Chicago,IL,33929,17,19,61.93,"['Friday', 'Wednesday']",[6],True,Priority Customer Support,Movie,Marriage Story,https://www.netflix.com/title/marriage-story,1,3,140.52,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
178065,Standard,Mobile,iPhone 14,4943 Main St,New York,CA,90585,5,30,12.47,"['Thursday', 'Tuesday']","[6, 14, 23, 16]",False,,Live Event,World Cup Final,https://www.netflix.com/title/world-cup-final,1,11,343.24,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Not Eligible
609295,Standard with Ads,Setup Box,Verizon VMS4100,2237 Main St,Phoenix,CA,11069,28,20,51.91,"['Thursday', 'Monday', 'Saturday', 'Friday']","[2, 5]",True,Unlimited Data Streaming,Live Event,Concert Live Stream: Taylor Swift,https://www.netflix.com/title/concert-live-stream%3A-taylor-swift,0,69,207.47,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
465920,Standard,Setup Box,Verizon VMS1100,7847 Main St,Houston,IL,71368,28,9,11.85,"['Sunday', 'Saturday']","[18, 4]",False,,Live Event,The Oscars,https://www.netflix.com/title/the-oscars,1,96,314.43,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
431656,Standard,Wi-Fi Router,Verizon 5G Home Router,8519 Main St,Phoenix,CA,79276,17,30,12.68,"['Sunday', 'Tuesday', 'Saturday', 'Thursday', 'Friday']","[12, 9]",False,,Movie,Bird Box,https://www.netflix.com/title/bird-box,1,98,364.67,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
224926,Premium,Setup Box,Verizon VMS1100,9934 Main St,Phoenix,CA,16214,14,4,78.87,"['Thursday', 'Wednesday', 'Sunday', 'Friday', 'Saturday', 'Tuesday', 'Monday']","[15, 21, 11]",True,Free HD Streaming Upgrade,Live Event,Grammy Awards,https://www.netflix.com/title/grammy-awards,1,81,302.22,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
560038,Standard,Setup Box,Verizon VMS4100,6784 Main St,New York,IL,77262,9,3,31.93,"['Sunday', 'Thursday']","[9, 3, 19, 16]",True,Free HD Streaming Upgrade,Movie,6 Underground,https://www.netflix.com/title/6-underground,0,47,491.24,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
975725,Standard,Setup Box,Verizon VMS1100,3039 Main St,Los Angeles,NY,11982,11,7,84.54,"['Thursday', 'Sunday']","[21, 14, 20]",True,Free HD Streaming Upgrade,Live Event,Concert Live Stream: Taylor Swift,https://www.netflix.com/title/concert-live-stream%3A-taylor-swift,1,21,287.5,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
686564,Standard,Setup Box,Verizon VMS4100,4459 Main St,New York,IL,35750,30,17,37.93,"['Sunday', 'Monday']","[21, 13, 22]",True,Unlimited Data Streaming,Live Event,Billboard Music Awards,https://www.netflix.com/title/billboard-music-awards,1,51,389.74,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
185999,Premium,Setup Box,Verizon VMS1100,3977 Main St,Phoenix,IL,25391,16,12,29.91,"['Friday', 'Sunday', 'Monday', 'Saturday']","[6, 15, 20, 12]",True,Discounted Subscription,Movie,The Irishman,https://www.netflix.com/title/the-irishman,1,94,289.75,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
624958,Standard,Setup Box,Verizon VMS4100,3679 Main St,Los Angeles,TX,87371,22,6,20.94,"['Monday', 'Saturday', 'Thursday', 'Wednesday', 'Tuesday', 'Friday', 'Sunday']","[11, 17, 13, 18]",True,Free HD Streaming Upgrade,Movie,Bird Box,https://www.netflix.com/title/bird-box,1,27,171.83,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Eligible for Free Netflix Standard on Family Plan,Not Eligible,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
679747,Standard with Ads,Mobile,iPhone 14,2956 Main St,Chicago,AZ,64667,8,15,67.59,"['Sunday', 'Monday', 'Friday', 'Tuesday']","[10, 16]",False,,Movie,Enola Holmes,https://www.netflix.com/title/enola-holmes,0,22,345.6,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
839394,Standard with Ads,Setup Box,Verizon VMS4100,4073 Main St,Los Angeles,IL,11434,30,30,78.94,"['Monday', 'Wednesday', 'Thursday', 'Sunday', 'Saturday']","[15, 10, 4, 16]",False,,Live Event,Concert Live Stream: Taylor Swift,https://www.netflix.com/title/concert-live-stream%3A-taylor-swift,1,38,134.9,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Eligible for Unlimited Weekend Streaming
249730,Premium,Mobile,Samsung Galaxy S23,6940 Main St,Los Angeles,TX,18691,6,15,54.99,"['Thursday', 'Tuesday', 'Sunday', 'Saturday', 'Friday', 'Wednesday', 'Monday']",[13],False,,Series,Black Mirror,https://www.netflix.com/title/black-mirror,0,82,176.67,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
203213,Standard with Ads,Setup Box,Verizon VMS4100,1884 Main St,Chicago,CA,77845,5,21,48.61,"['Monday', 'Sunday']","[15, 11, 6, 1]",True,Unlimited Data Streaming,Live Event,Billboard Music Awards,https://www.netflix.com/title/billboard-music-awards,1,5,215.91,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Not Eligible
404809,Standard,Setup Box,Verizon VMS1100,4788 Main St,New York,NY,91982,20,19,39.27,"['Wednesday', 'Saturday', 'Sunday', 'Thursday']","[22, 11, 8]",False,,Series,Stranger Things,https://www.netflix.com/title/stranger-things,0,33,437.36,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
912181,Premium,Setup Box,Verizon VMS1100,9382 Main St,New York,IL,14323,9,13,44.7,['Friday'],"[2, 22, 23]",True,Unlimited Data Streaming,Movie,Enola Holmes,https://www.netflix.com/title/enola-holmes,1,71,417.33,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Eligible for 50% Off for 6 Months,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
915766,Standard with Ads,Setup Box,Verizon VMS1100,8080 Main St,Phoenix,AZ,99044,9,22,52.52,"['Tuesday', 'Saturday', 'Sunday']","[21, 7, 23, 13]",False,,Live Event,World Cup Final,https://www.netflix.com/title/world-cup-final,0,90,142.65,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
146587,Premium,Mobile,Google Pixel 7,2367 Main St,Los Angeles,NY,33661,26,19,16.54,"['Saturday', 'Monday', 'Tuesday', 'Sunday']","[12, 15]",False,,Series,Black Mirror,https://www.netflix.com/title/black-mirror,0,84,390.91,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible,Not Eligible
105104,Premium,Setup Box,Verizon VMS1100,5740 Main St,Los Angeles,IL,41218,9,14,79.04,"['Friday', 'Tuesday']",[11],False,,Movie,Don't Look Up,https://www.netflix.com/title/don%27t-look-up,1,82,249.56,Not Eligible,Eligible for $10 Bundle Savings,Not Eligible,Eligible for Data Boost for HD Streaming,Eligible for Exclusive Netflix Content Access,Not Eligible,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Not Eligible,Eligible for Unlimited Weekend Streaming
875379,Standard with Ads,Mobile,Google Pixel 7,1717 Main St,Phoenix,IL,59048,18,1,12.6,"['Monday', 'Wednesday', 'Thursday', 'Saturday', 'Tuesday', 'Sunday', 'Friday']","[13, 21, 10, 8]",False,,Live Event,The Oscars,https://www.netflix.com/title/the-oscars,1,14,182.74,Eligible for 20% Discount on Premium Upgrade,Eligible for $10 Bundle Savings,Not Eligible,Not Eligible,Eligible for Exclusive Netflix Content Access,Eligible for First Month Free on Premium,Not Eligible,Eligible to Gift 3-Month Netflix Subscription,Eligible for 30% Student Discount,Not Eligible
